web-scraper-order,web-scraper-start-url,detail,pagi
"1655044402-767","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计718例治愈出院",""
"1655044402-296","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月6日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例",""
"1655044402-932","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月10日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院13例",""
"1655044402-1017","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布2月20日（0-24时） 确诊病例涉及区域和场所情况",""
"1655044402-656","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月11日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1655044402-450","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例",""
"1655044402-416","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月11日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例",""
"1655044402-211","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月27日，无新增本土新冠肺炎确诊病例 新增境外输入7例  治愈出院28例 解除医学观察无症状感染者1例",""
"1655044402-305","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月27日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院3例",""
"1655044402-444","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月12日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院10例",""
"1655044402-581","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月22日，新增本地新冠肺炎确诊病例3例 新增境外输入8例  治愈出院1例",""
"1655044402-904","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月25日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院11例",""
"1655044402-348","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月11日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院9例",""
"1655044402-277","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月26日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例",""
"1655044402-329","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月4日 无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院1例",""
"1655044402-777","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月19日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院5例",""
"1655044402-67","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月7日，新增本土新冠肺炎确诊病例215例 新增本土无症状感染者3760例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者",""
"1655044402-73","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月4日，新增本土新冠肺炎确诊病例261例 新增本土无症状感染者4390例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者",""
"1655044402-1032","https://wsjkw.sh.gov.cn/yqtb/index.html","上海又有34例确诊病例今天痊愈出院，包括2名小朋友！目前共124例出院",""
"1655044402-488","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月29日，无新增本地新冠肺炎确诊病例 新增境外输入7例 治愈出院3例",""
"1655044402-431","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月25日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例",""
"1655044402-991","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例3月8日出院",""
"1655044402-1026","https://wsjkw.sh.gov.cn/yqtb/index.html","上海痊愈出院的新冠肺炎确诊病例增至140例",""
"1655044402-68","https://wsjkw.sh.gov.cn/yqtb/index.html","【最新】5月6日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-297","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月4日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院2例",""
"1655044402-872","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例今日出院，共计638例治愈出院",""
"1655044402-756","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月5日无新增本地新冠肺炎确诊病例 新增境外输入5例",""
"1655044402-426","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月1日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院4例",""
"1655044402-11","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年6月6日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者7例 新增境外输入性新冠肺炎确诊病例3例 新增境外输入性无症状感染者6例",""
"1655044402-633","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月3日无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院5例",""
"1655044402-814","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月20日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1655044402-772","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月22日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例",""
"1655044402-383","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月12日，无新增本地新冠肺炎确诊病例 新增境外输入5例   治愈出院2例",""
"1655044402-345","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月14日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院10例",""
"1655044402-299","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月2日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例",""
"1655044402-113","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月14日，新增本土新冠肺炎确诊病例3200例 新增本土无症状感染者19872例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者1例 治愈出院549例  解除医学观察8071例",""
"1655044402-1028","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增2例新型冠状病毒肺炎确诊病例",""
"1655044402-988","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有4例确诊病例今日出院，共计319例治愈出院",""
"1655044402-239","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月31日，无新增本土新冠肺炎确诊病例 新增境外输入10例 治愈出院6例",""
"1655044402-461","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例",""
"1655044402-749","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月11日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1655044402-89","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月26日，新增本土新冠肺炎确诊病例1606例 新增本土无症状感染者11956例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者",""
"1655044402-789","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月9日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1655044402-255","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月16日，无新增本土新冠肺炎确诊病例 新增境外输入3例",""
"1655044402-1013","https://wsjkw.sh.gov.cn/yqtb/index.html","上海无新增新型冠状病毒肺炎确诊病例",""
"1655044402-889","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例今日出院，共计615例治愈出院",""
"1655044402-564","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院8例",""
"1655044402-330","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月3日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院4例",""
"1655044402-502","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月15日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院2例",""
"1655044402-439","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月17日，无新增本地新冠肺炎确诊病例 新增境外输入3例",""
"1655044402-21","https://wsjkw.sh.gov.cn/yqtb/index.html","5月31日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-219","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月20日，无新增本土新冠肺炎确诊病例 新增境外输入28例  治愈出院47例",""
"1655044402-726","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月2日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院7例",""
"1655044402-626","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月10日无新增本地新冠肺炎确诊病例 新增境外输入5例",""
"1655044402-803","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月29日 新增境外输入新冠肺炎确诊病例3例及关联病例1例",""
"1655044402-266","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月6日，无新增本土新冠肺炎确诊病例 新增境外输入5例  治愈出院10例",""
"1655044402-430","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1655044402-612","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月24日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院5例",""
"1655044402-974","https://wsjkw.sh.gov.cn/yqtb/index.html","上海3月17日无新增本地新冠肺炎确诊病例，新增境外输入3例",""
"1655044402-724","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月4日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院6例",""
"1655044402-836","https://wsjkw.sh.gov.cn/yqtb/index.html","上海今天又有1例确诊病例痊愈出院，累计治愈出院662例",""
"1655044402-363","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月27日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院8例",""
"1655044402-440","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月16日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院7例",""
"1655044402-327","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院7例",""
"1655044402-655","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月12日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院7例",""
"1655044402-717","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月11日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例",""
"1655044402-676","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月22日无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院2例",""
"1655044402-252","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月19日，无新增本土新冠肺炎确诊病例 新增境外输入16例  治愈出院5例",""
"1655044402-157","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月23日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者979例 新增境外输入性新冠肺炎确诊病例10例 新增境外输入性无症状感染者3例 治愈出院81例  解除医学观察无症状感染者230例",""
"1655044402-924","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月14日无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院10例",""
"1655044402-572","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月31日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例",""
"1655044402-393","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布8月2日本地确诊病例排查情况，浦东川沙新镇华夏二路1500弄心圆西苑小区列为中风险地区",""
"1655044402-757","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月4日无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1655044402-79","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月1日，新增本土新冠肺炎确诊病例727例 新增本土无症状感染者6606例 新增境外输入性新冠肺炎确诊病例2例 新增境外输入性无症状感染者2例",""
"1655044402-473","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月14日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院3例",""
"1655044402-30","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月27日，新增本土新冠肺炎确诊病例39例 新增本土无症状感染者131例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者",""
"1655044402-760","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例",""
"1655044402-351","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例",""
"1655044402-474","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月13日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例",""
"1655044402-397","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月30日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院2例",""
"1655044402-925","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有10例确诊病例今日出院，共计468例治愈出院",""
"1655044402-615","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月21日无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院1例",""
"1655044402-321","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月12日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例",""
"1655044402-71","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月5日，新增本土新冠肺炎确诊病例245例 新增本土无症状感染者4024例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者2例",""
"1655044402-484","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月3日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例",""
"1655044402-569","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月3日，新增本地新冠肺炎确诊病例3例 新增境外输入2例  治愈出院10例",""
"1655044402-671","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月27日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院2例",""
"1655044402-663","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月4日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院10例",""
"1655044402-213","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月25日，无新增本土新冠肺炎确诊病例 新增境外输入10例 治愈出院21例 解除医学观察无症状感染者1例",""
